,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458217.7118171,r,0.0027375414730692453,4.0663138845283875,20.629572740654538,99.0,P48
1,2458223.6865856005,r,0.6347144617925327,3.2634025205050845,20.86839837758886,99.0,P48
2,2458227.6557292,r,1.5397677760373396,4.198725131189444,20.594781377770502,99.0,P48
3,2458231.6654745,r,-5.7803044141237745,5.531712497588338,20.295425988601654,99.0,P48
4,2458245.6571643995,r,-0.8910496004407811,4.504519745841467,20.518453751620925,99.0,P48
5,2458248.6656944,r,1.4290631948641714,3.816882624729334,20.69830297690585,99.0,P48
6,2458258.6938079,r,-2.849842214282453,5.665533685688814,20.269472923947006,99.0,P48
7,2458263.6905324,r,-6.280846779261851,5.474186119469828,20.30677609138307,99.0,P48
8,2458375.0224653,r,-1.0078667671711916,18.386459545986376,18.99132971278449,99.0,P48
9,2458384.0290741003,r,6.027588233196866,14.322254730091107,19.262546505027426,99.0,P48
10,2458387.9873957997,r,-14.375618957127534,12.889176439472367,19.377012067230886,99.0,P48
11,2458391.0079745,r,-0.5290513878960688,7.6251309507754925,19.94695672297819,99.0,P48
12,2458398.0230207997,r,0.3197187665052852,4.29092605445431,20.571197413163375,99.0,P48
13,2458423.0265278,r,-6.917846989665693,7.4380767368202365,19.97392335276966,99.0,P48
14,2458424.01530095,r,-1.8780138362877978,4.092172548065809,20.62269014510012,99.0,P48
15,2458424.01530095,r,-1.8780138362877978,4.092172548065809,20.62269014510012,99.0,P48
16,2458425.0369329,r,2.101456917066258,4.382955811930614,20.548157258641552,99.0,P48
17,2458425.9722337998,r,-10.11340444816874,4.683967500416992,20.47604030648457,99.0,P48
18,2458427.0319531253,r,1.946717516023269,1.9685060050510048,21.417233129232905,99.0,P48
19,2458427.0319531253,r,1.946717516023269,1.9685060050510048,21.417233129232905,99.0,P48
20,2458427.0319531253,r,1.946717516023269,1.9685060050510048,21.417233129232905,99.0,P48
21,2458427.0319531253,r,1.946717516023269,1.9685060050510048,21.417233129232905,99.0,P48
22,2458427.9641782003,r,-5.94232305030831,5.374661416990554,20.326697212743962,99.0,P48
23,2458429.0168287004,r,2.630569386346157,4.527783908027342,20.51286076006915,99.0,P48
24,2458430.01784145,r,-3.5504938528780206,2.7574143783723644,21.05131989950516,99.0,P48
25,2458430.01784145,r,-3.5504938528780206,2.7574143783723644,21.05131989950516,99.0,P48
26,2458430.9653819,r,-1.3688015627440007,3.89652540933183,20.675881207588098,99.0,P48
27,2458432.0161227,r,6.690828169931785,6.025013024297286,20.202680013999398,99.0,P48
28,2458433.01945605,r,-0.9100107862366511,3.1334257787691944,20.912526459020704,99.0,P48
29,2458433.01945605,r,-0.9100107862366511,3.1334257787691944,20.912526459020704,99.0,P48
30,2458434.9920602003,r,-14.536225158172753,7.726500876732628,19.932617843619887,99.0,P48
31,2458436.00972225,r,7.157313272242688,5.305211266406503,20.34081828105117,99.0,P48
32,2458436.00972225,r,7.157313272242688,5.305211266406503,20.34081828105117,99.0,P48
33,2458438.0250116,r,-4.535443518189749,5.04424212165697,20.39558517824165,99.0,P48
34,2458439.0123900496,r,2.3644299954783414,2.5739522946615536,21.126073755463622,99.0,P48
35,2458439.0123900496,r,2.3644299954783414,2.5739522946615536,21.126073755463622,99.0,P48
36,2458439.8685532003,r,-2.871839537629959,2.78956161188923,21.038735094324352,99.0,P48
37,2458441.0091898,r,3.357119648606947,3.9048150376075643,20.673573821314776,99.0,P48
38,2458442.0288484003,r,0.6112745023764286,3.6589996694922062,20.74416906351512,99.0,P48
39,2458442.0288484003,r,0.6112745023764286,3.6589996694922062,20.74416906351512,99.0,P48
40,2458442.9558333503,r,-1.1459017561527014,3.3696149875897334,20.833624286178583,99.0,P48
41,2458442.9558333503,r,-1.1459017561527014,3.3696149875897334,20.833624286178583,99.0,P48
42,2458443.9650578997,r,-0.9825299634116637,6.352255922055962,20.145255022185978,99.0,P48
43,2458447.9896325003,r,-3.1824708953066962,4.431349954189519,20.53623486753836,99.0,P48
44,2458447.9896325003,r,-3.1824708953066962,4.431349954189519,20.53623486753836,99.0,P48
45,2458447.9896325003,r,-3.1824708953066962,4.431349954189519,20.53623486753836,99.0,P48
46,2458447.9896325003,r,-3.1824708953066962,4.431349954189519,20.53623486753836,99.0,P48
47,2458448.9824344,r,1.7097384853756734,3.858971300181804,20.68639611750409,99.0,P48
48,2458448.9824344,r,1.7097384853756734,3.858971300181804,20.68639611750409,99.0,P48
49,2458448.9824344,r,1.7097384853756734,3.858971300181804,20.68639611750409,99.0,P48
50,2458449.9559201,r,-0.3094170494782374,3.499301889030714,20.792621461128903,99.0,P48
51,2458449.9559201,r,-0.3094170494782374,3.499301889030714,20.792621461128903,99.0,P48
52,2458451.0371759497,r,-1.2621389156971226,4.153619434747487,20.60650823203762,99.0,P48
53,2458451.0371759497,r,-1.2621389156971226,4.153619434747487,20.60650823203762,99.0,P48
54,2458456.0074537,r,-1.3372366254919323,2.5890597213880255,21.119719818296673,99.0,P48
55,2458456.0074537,r,-1.3372366254919323,2.5890597213880255,21.119719818296673,99.0,P48
56,2458456.0074537,r,-1.3372366254919323,2.5890597213880255,21.119719818296673,99.0,P48
57,2458456.0074537,r,-1.3372366254919323,2.5890597213880255,21.119719818296673,99.0,P48
58,2458462.0245139003,r,0.2698414463521707,3.460819853445052,20.80462750543702,99.0,P48
59,2458462.0245139003,r,0.2698414463521707,3.460819853445052,20.80462750543702,99.0,P48
60,2458463.0248958,r,-85.86913103760111,190.88814011391187,16.450627622904527,99.0,P48
61,2458465.0304051,r,-1.1790404853624832,2.4937505266200697,21.160442477301526,99.0,P48
62,2458465.0304051,r,-1.1790404853624832,2.4937505266200697,21.160442477301526,99.0,P48
63,2458465.9707639,r,-1.2899348043695482,3.627955293568521,20.753420172376774,99.0,P48
64,2458466.9728125,r,35.050975471654965,131.41614382115998,16.855953190602357,99.0,P48
65,2458468.01326385,r,73.72860221172087,58.254066073128485,17.739259379013816,99.0,P48
66,2458468.01326385,r,73.72860221172087,58.254066073128485,17.739259379013816,99.0,P48
67,2458468.9704514,r,1.4394996376031388,3.6697431364183526,20.74098582194945,99.0,P48
68,2458472.03117475,r,3.6242563419645477,3.7368569409763754,20.721308809249393,99.0,P48
69,2458472.03117475,r,3.6242563419645477,3.7368569409763754,20.721308809249393,99.0,P48
70,2458472.9277854995,r,1.124798578861991,2.569354142967584,21.128015067403602,99.0,P48
71,2458472.9277854995,r,1.124798578861991,2.569354142967584,21.128015067403602,99.0,P48
72,2458472.9277854995,r,1.124798578861991,2.569354142967584,21.128015067403602,99.0,P48
73,2458476.9568634,r,-10.229494111224659,2.559094130239214,21.132359337463072,99.0,P48
74,2458480.9300694,r,6.355747481339601,6.370133210872637,20.142203703399282,99.0,P48
75,2458481.9425058,r,-5.251208392841239,2.5099046602804878,21.1534319267925,99.0,P48
76,2458481.9425058,r,-5.251208392841239,2.5099046602804878,21.1534319267925,99.0,P48
77,2458486.9704861,r,-1.8108389663753834,4.202263972183245,20.593866664521897,99.0,P48
78,2458492.97109375,r,12.691942305281541,7.676291251530154,19.93969637854385,99.0,P48
79,2458492.97109375,r,12.691942305281541,7.676291251530154,19.93969637854385,99.0,P48
80,2458493.9532928,r,-2.230147882035654,1.6398365365554721,21.615573592836647,99.0,P48
81,2458493.9532928,r,-2.230147882035654,1.6398365365554721,21.615573592836647,99.0,P48
82,2458503.0074537,r,-2.8854537535734432,12.120402369630472,19.443782395027856,99.0,P48
83,2458506.0153819,r,22.69019859272544,19.883597015267775,18.90633760759663,99.0,P48
84,2458508.85612845,r,5.531021451687095,3.948363933055107,20.6615320488511,99.0,P48
85,2458508.85612845,r,5.531021451687095,3.948363933055107,20.6615320488511,99.0,P48
86,2458509.9721181,r,-1.8431980376005026,3.925548189434565,20.667824206506157,99.0,P48
87,2458514.8837616,r,-109.90802436260837,318.108269452516,15.896137591533675,99.0,P48
88,2458534.8565567,r,-16.43697229751533,9.066101789980005,19.759023512143028,99.0,P48
89,2458534.8565567,r,-16.43697229751533,9.066101789980005,19.759023512143028,99.0,P48
90,2458538.7102662004,r,-25.887372595273312,202.729035951068,16.385285101267648,99.0,P48
91,2458540.7198264,r,0.33150724183718916,2.0292813061518444,21.384219352550858,99.0,P48
92,2458541.7799421,r,7.102119495918131,18.115059831133358,19.00747555721533,99.0,P48
93,2458546.7994212997,r,-2.48012093859605,3.7144292702516197,20.727844756719193,99.0,P48
94,2458556.7029282004,r,-7.529499497296621,7.592136429990565,19.95166497985722,99.0,P48
95,2458558.6823727,r,-0.33285137545401444,5.089300532719802,20.385929745329022,99.0,P48
96,2458562.6523611,r,-5.801870541834593,16.621495206640667,19.100899767437213,99.0,P48
97,2458567.7191667003,r,-6.31010466555848,3.7093361746697466,20.7293345018293,99.0,P48
98,2458572.7199884,r,0.28053716317745925,8.087613090318516,19.88302407284815,99.0,P48
99,2458574.7336343,r,19.006509805450566,335.76762773288175,15.837477933379509,99.0,P48
100,2458575.7147801,r,6.5163824945319515,8.449411561153802,19.835508827626676,99.0,P48
101,2458580.7139005,r,-5.030729456248488,3.630387214196771,20.75269261663821,99.0,P48
102,2458582.6959953997,r,-1.6176640582714374,2.1059763238726474,21.343941278196375,99.0,P48
103,2458584.6741551002,r,-1.9339719697241373,4.954452784955287,20.415085754113832,99.0,P48
104,2458589.7274073996,r,-3.3548035275761303,10.000690730967289,19.652499996588013,99.0,P48
105,2458592.7390625,r,-1.4727696690033938,4.322512806589149,20.563234267509188,99.0,P48
106,2458592.7390625,r,-1.4727696690033938,4.322512806589149,20.563234267509188,99.0,P48
107,2458593.7666667,r,-6.2929246990487275,4.375096884967081,20.550105802255153,99.0,P48
108,2458599.6584837995,r,-2.0458097499295427,3.389246986921124,20.827316942584027,99.0,P48
109,2458602.7405323996,r,18.352555762592747,20.37482763824746,18.879840130424352,99.0,P48
110,2458617.7280902998,r,-3.0804877860872084,7.829092764193548,19.918296391911788,99.0,P48
111,2458618.7645602003,r,-2.305412681148094,5.663594665117376,20.26984457916911,99.0,P48
112,2458633.6824073996,r,-1.4380459566831838,4.650060793821338,20.483928412177782,99.0,P48
113,2458634.6804398,r,0.1295890051395678,3.2664130130467592,20.867397246404852,99.0,P48
114,2458634.6804398,r,0.1295890051395678,3.2664130130467592,20.867397246404852,99.0,P48
115,2458638.7142245,r,8.223242761057994,8.37118486487478,19.845607657241878,99.0,P48
116,2458642.7165741003,r,-1.1758598191406697,6.18425130996775,20.174357164829548,99.0,P48
117,2458648.7015972002,r,-8.976293801633632,14.911110737326773,19.21880000039253,99.0,P48
118,2458653.679453125,r,-1.8802050738767184,4.534668366883025,20.51121116072431,99.0,P48
119,2458653.679453125,r,-1.8802050738767184,4.534668366883025,20.51121116072431,99.0,P48
120,2458653.679453125,r,-1.8802050738767184,4.534668366883025,20.51121116072431,99.0,P48
121,2458653.679453125,r,-1.8802050738767184,4.534668366883025,20.51121116072431,99.0,P48
