,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458228.9583448996,r,-9.564935022508278,10.283414403240794,19.622231645536445,99.0,P48
1,2458242.9664698998,r,-4.23664397656403,7.955023857439995,19.900971273031544,99.0,P48
2,2458256.9441956,r,-4.724266945839053,3.260845715478202,20.86924936174149,99.0,P48
3,2458256.9441956,r,-4.724266945839053,3.260845715478202,20.86924936174149,99.0,P48
4,2458257.927115175,r,0.9597040563568533,2.5210284420743134,21.148630625696477,99.0,P48
5,2458257.927115175,r,0.9597040563568533,2.5210284420743134,21.148630625696477,99.0,P48
6,2458257.927115175,r,0.9597040563568533,2.5210284420743134,21.148630625696477,99.0,P48
7,2458257.927115175,r,0.9597040563568533,2.5210284420743134,21.148630625696477,99.0,P48
8,2458259.9645255003,r,-4.292281909649469,7.42609169970893,19.975674219840712,99.0,P48
9,2458263.9007523,r,7.059006758470333,7.982509777773034,19.897226341212587,99.0,P48
10,2458263.9007523,r,7.059006758470333,7.982509777773034,19.897226341212587,99.0,P48
11,2458266.8791203666,r,-6.947810515590986,6.598286903933824,20.103997000585586,99.0,P48
12,2458266.8791203666,r,-6.947810515590986,6.598286903933824,20.103997000585586,99.0,P48
13,2458266.8791203666,r,-6.947810515590986,6.598286903933824,20.103997000585586,99.0,P48
14,2458267.8917593,r,-3.048789951359204,16.122547041573924,19.133990857224244,99.0,P48
15,2458267.8917593,r,-3.048789951359204,16.122547041573924,19.133990857224244,99.0,P48
16,2458268.9211381003,r,3.029922549864265,5.202409798396554,20.36206359174572,99.0,P48
17,2458268.9211381003,r,3.029922549864265,5.202409798396554,20.36206359174572,99.0,P48
18,2458268.9211381003,r,3.029922549864265,5.202409798396554,20.36206359174572,99.0,P48
19,2458269.90971355,r,-2.7458830904420957,4.605534997718137,20.494374771958547,99.0,P48
20,2458269.90971355,r,-2.7458830904420957,4.605534997718137,20.494374771958547,99.0,P48
21,2458269.90971355,r,-2.7458830904420957,4.605534997718137,20.494374771958547,99.0,P48
22,2458269.90971355,r,-2.7458830904420957,4.605534997718137,20.494374771958547,99.0,P48
23,2458272.9772569,r,-14.28751729203713,7.409014908736283,19.97817381743696,99.0,P48
24,2458275.9029861,r,-3.5660222783623707,5.357179838650849,20.3302344248319,99.0,P48
25,2458277.9048842667,r,-6.041697238563251,2.6672810313039337,21.087403048065603,99.0,P48
26,2458277.9048842667,r,-6.041697238563251,2.6672810313039337,21.087403048065603,99.0,P48
27,2458277.9048842667,r,-6.041697238563251,2.6672810313039337,21.087403048065603,99.0,P48
28,2458278.9436689997,r,-1.3472756759378735,4.4020994799449795,20.543425357551776,99.0,P48
29,2458279.9151852,r,4.826963389599764,3.4619885043808343,20.804260935519675,99.0,P48
30,2458279.9151852,r,4.826963389599764,3.4619885043808343,20.804260935519675,99.0,P48
31,2458280.9073553,r,-2.322541413241174,2.7251498487961685,21.064099019219114,99.0,P48
32,2458280.9073553,r,-2.322541413241174,2.7251498487961685,21.064099019219114,99.0,P48
33,2458281.93225695,r,1.5561741042161494,2.0360475033969716,21.380605223192518,99.0,P48
34,2458281.93225695,r,1.5561741042161494,2.0360475033969716,21.380605223192518,99.0,P48
35,2458281.93225695,r,1.5561741042161494,2.0360475033969716,21.380605223192518,99.0,P48
36,2458281.93225695,r,1.5561741042161494,2.0360475033969716,21.380605223192518,99.0,P48
37,2458283.9076234666,r,-1.3223512334315306,2.682040847073532,21.081411519648082,99.0,P48
38,2458283.9076234666,r,-1.3223512334315306,2.682040847073532,21.081411519648082,99.0,P48
39,2458283.9076234666,r,-1.3223512334315306,2.682040847073532,21.081411519648082,99.0,P48
40,2458284.9638136504,r,-25.37020028405865,81.73888040127622,17.37150327723061,99.0,P48
41,2458284.9638136504,r,-25.37020028405865,81.73888040127622,17.37150327723061,99.0,P48
42,2458286.9032118004,r,-1.810680582343766,2.8894230702645274,21.00054714906204,99.0,P48
43,2458286.9032118004,r,-1.810680582343766,2.8894230702645274,21.00054714906204,99.0,P48
44,2458287.9429282,r,3.4305851534038228,4.390371329301404,20.546321855156826,99.0,P48
45,2458288.8282292006,r,-0.2222489878451289,4.296800802278875,20.569711938017658,99.0,P48
46,2458289.9156250004,r,-2.682508352552458,2.65973422091109,21.09047938645318,99.0,P48
47,2458289.9156250004,r,-2.682508352552458,2.65973422091109,21.09047938645318,99.0,P48
48,2458289.9156250004,r,-2.682508352552458,2.65973422091109,21.09047938645318,99.0,P48
49,2458290.9167708247,r,-0.4737752772499885,2.0538877235386837,21.37113324151842,99.0,P48
50,2458290.9167708247,r,-0.4737752772499885,2.0538877235386837,21.37113324151842,99.0,P48
51,2458290.9167708247,r,-0.4737752772499885,2.0538877235386837,21.37113324151842,99.0,P48
52,2458290.9167708247,r,-0.4737752772499885,2.0538877235386837,21.37113324151842,99.0,P48
53,2458291.90104165,r,-8.401637659522308,5.004536527194308,20.40416533057677,99.0,P48
54,2458291.90104165,r,-8.401637659522308,5.004536527194308,20.40416533057677,99.0,P48
55,2458292.8946759496,r,-1.3596602467640235,3.1608320254317626,20.903071446782164,99.0,P48
56,2458292.8946759496,r,-1.3596602467640235,3.1608320254317626,20.903071446782164,99.0,P48
57,2458293.9321527747,r,0.9671126985627525,2.441205065873619,21.183564332877662,99.0,P48
58,2458293.9321527747,r,0.9671126985627525,2.441205065873619,21.183564332877662,99.0,P48
59,2458293.9321527747,r,0.9671126985627525,2.441205065873619,21.183564332877662,99.0,P48
60,2458293.9321527747,r,0.9671126985627525,2.441205065873619,21.183564332877662,99.0,P48
