,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458320.986875,r,18.915767935762364,48.87477088896674,17.929863152760923,99.0,P48
1,2458324.9864699,r,3.7370471986149303,5.791236910392102,20.245646660157785,99.0,P48
2,2458333.9869097,r,-9.777757498054646,10.916949161546539,19.557321769480033,99.0,P48
3,2458337.9843866,r,2.806187820012987,4.512018699959947,20.51664776190315,99.0,P48
4,2458340.9571412,r,-1.096555171436111,7.189811394480265,20.01078124422181,99.0,P48
5,2458343.9989815,r,-1.447131834624947,4.169507275636488,20.6023631491569,99.0,P48
6,2458346.9402198996,r,-1.287094065329718,4.26721793324113,20.57721293041388,99.0,P48
7,2458349.9941667,r,1.6397238051991836,3.5727237883153866,20.77007638501501,99.0,P48
8,2458352.9942361,r,3.3814182472827725,3.3764438609207414,20.831426156066712,99.0,P48
9,2458355.94074075,r,5.937563412315231,5.2644932743213255,20.34918355119043,99.0,P48
10,2458355.94074075,r,5.937563412315231,5.2644932743213255,20.34918355119043,99.0,P48
11,2458356.8871875,r,16.533420587590964,11.799239313881843,19.47293996505405,99.0,P48
12,2458356.8871875,r,16.533420587590964,11.799239313881843,19.47293996505405,99.0,P48
13,2458357.8942939998,r,2.9026016541458644,28.623371804192924,18.51077300944212,99.0,P48
14,2458358.9784491,r,5.466219272776012,8.300836180583877,19.854770381616746,99.0,P48
15,2458359.9342245,r,0.21484823887443905,61.712397558515576,17.676643940892312,99.0,P48
16,2458365.0129977,r,0.8227445168774397,6.056377791285739,20.1970425935899,99.0,P48
17,2458367.9987383997,r,-6.582708425169778,4.125431082560986,20.613901648159864,99.0,P48
18,2458370.9961806,r,-4.3210625959917,3.9787133642112127,20.653218357444615,99.0,P48
19,2458373.9642245,r,-5.41667531989294,3.8965321094737377,20.675879340647775,99.0,P48
20,2458376.9225347,r,-0.4069695900330361,3.6702096436630596,20.740847809125327,99.0,P48
21,2458379.9356829,r,-6.255093781364661,3.916627878416507,20.67029421195446,99.0,P48
22,2458382.9816319,r,-3.7641046999429357,4.779901691501438,20.454027577795713,99.0,P48
23,2458383.8956366,r,0.5335789668940892,18.497372831667285,18.984799863521513,99.0,P48
24,2458386.8738542004,r,-2.393610342073506,9.39553443428105,19.720271267755155,99.0,P48
25,2458386.8738542004,r,-2.393610342073506,9.39553443428105,19.720271267755155,99.0,P48
26,2458389.02375,r,6.341321432349624,12.897486520455523,19.376312282531003,99.0,P48
27,2458397.9347106004,r,4.284293472389378,3.364365111579801,20.83531718741242,99.0,P48
28,2458422.8661227003,r,-5.750713296764972,31.66805638891504,18.40102146520063,99.0,P48
29,2458423.8616204,r,-2.2524108605963584,4.765985477998627,20.45719320237697,99.0,P48
30,2458423.8616204,r,-2.2524108605963584,4.765985477998627,20.45719320237697,99.0,P48
31,2458424.7902431,r,-11.670470264608037,53.147783259598995,17.83886210102863,99.0,P48
32,2458425.8075810336,r,-0.28278350209062586,4.934340771038529,20.419502141541592,99.0,P48
33,2458425.8075810336,r,-0.28278350209062586,4.934340771038529,20.419502141541592,99.0,P48
34,2458425.8075810336,r,-0.28278350209062586,4.934340771038529,20.419502141541592,99.0,P48
35,2458428.7751505002,r,-5.772111588305909,4.981050474178622,20.409272632747992,99.0,P48
