,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458276.9629514,r,-1.564113020476157,11.025712233085597,19.54655835573587,99.0,P48
1,2458280.9781134,r,12.877259916731209,9.180145869887358,19.745451033982597,99.0,P48
2,2458283.9645022997,r,0.15250691885046821,6.468099886528058,20.125633193977187,99.0,P48
3,2458286.9667245,r,1.4616741658575192,5.70075207681513,20.262744603809942,99.0,P48
4,2458289.9657407003,r,0.21447789672477466,5.638247855912641,20.27471458059008,99.0,P48
5,2458298.9569444,r,-7.0071964603430485,12.14490095556175,19.441590045697446,99.0,P48
6,2458301.956331,r,-9.7049741787217,7.431845583763205,19.97483329550124,99.0,P48
7,2458310.9338542004,r,-1.8339921327404676,5.984030853830204,20.210090428918313,99.0,P48
8,2458313.9210069,r,-2.0521877972438984,4.92874132514579,20.420734924910157,99.0,P48
9,2458316.9619213,r,1.9317485911127734,4.71956092087457,20.46782099814217,99.0,P48
10,2458319.9609606,r,-0.7956291190474882,3.9413269728208298,20.66346882549164,99.0,P48
11,2458322.9837731,r,-3.1155924037640674,4.592992120498521,20.49733573824684,99.0,P48
12,2458325.9806133998,r,5.689300867494377,6.869234638205661,20.060304111183797,99.0,P48
13,2458328.9361806,r,2.203445908284605,21.37492496805139,18.827813491889657,99.0,P48
14,2458334.9398958,r,-3.6969590392357983,6.609879123576898,20.102091195379117,99.0,P48
15,2458335.9278154,r,3.7167408864457654,2.5878624707249003,21.120222007963065,99.0,P48
16,2458335.9278154,r,3.7167408864457654,2.5878624707249003,21.120222007963065,99.0,P48
17,2458335.9278154,r,3.7167408864457654,2.5878624707249003,21.120222007963065,99.0,P48
18,2458335.9278154,r,3.7167408864457654,2.5878624707249003,21.120222007963065,99.0,P48
19,2458336.9288194505,r,0.4672468663317194,2.4307776120215494,21.188211919786916,99.0,P48
20,2458336.9288194505,r,0.4672468663317194,2.4307776120215494,21.188211919786916,99.0,P48
21,2458336.9288194505,r,0.4672468663317194,2.4307776120215494,21.188211919786916,99.0,P48
22,2458336.9288194505,r,0.4672468663317194,2.4307776120215494,21.188211919786916,99.0,P48
23,2458337.9721373664,r,0.38649745398439833,2.5121532289902806,21.152459674909277,99.0,P48
24,2458337.9721373664,r,0.38649745398439833,2.5121532289902806,21.152459674909277,99.0,P48
25,2458337.9721373664,r,0.38649745398439833,2.5121532289902806,21.152459674909277,99.0,P48
26,2458338.979456,r,8.749990153721852,3.9712138306617186,20.655266808281773,99.0,P48
27,2458343.9630092997,r,-9.658840167292057,3.8286501411992746,20.694960782410966,99.0,P48
28,2458345.8925231,r,5.098515799403526,4.473339023144477,20.525995455386358,99.0,P48
29,2458346.92333335,r,0.40273586952337237,2.828095234666152,21.02383991411866,99.0,P48
30,2458346.92333335,r,0.40273586952337237,2.828095234666152,21.02383991411866,99.0,P48
31,2458347.93252315,r,3.2478959785145447,2.760374101965933,21.050155128734673,99.0,P48
32,2458347.93252315,r,3.2478959785145447,2.760374101965933,21.050155128734673,99.0,P48
33,2458348.9026389,r,0.3928998847814105,4.130687314378705,20.61251918689132,99.0,P48
34,2458349.8433854003,r,-5.028703150849309,3.111399160692689,20.920185663601288,99.0,P48
35,2458349.8433854003,r,-5.028703150849309,3.111399160692689,20.920185663601288,99.0,P48
36,2458350.9154051,r,-2.1081544579736904,4.095096754207897,20.62191457109701,99.0,P48
37,2458351.8896065,r,-6.692428060365005,3.635739691869845,20.751093035480025,99.0,P48
38,2458352.9635763997,r,-5.748916577380751,2.441144433283727,21.183591299811532,99.0,P48
39,2458352.9635763997,r,-5.748916577380751,2.441144433283727,21.183591299811532,99.0,P48
