,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458288.9659722,r,4.234776474144705,10.487126678583532,19.600933703988062,99.0,P48
1,2458300.9207176003,r,-1.3111350308824996,12.239203261428289,19.43319212078549,99.0,P48
2,2458303.9662037003,r,2.879348472810202,6.905390647313322,20.05460435856644,99.0,P48
3,2458310.9523727,r,5.656416776220282,6.036107292490349,20.200682612145616,99.0,P48
4,2458313.9275694,r,-2.4367738161600494,5.038330457892856,20.396858366818066,99.0,P48
5,2458319.9661457995,r,3.594452868601167,4.423520539284921,20.538154868840593,99.0,P48
6,2458322.9870718,r,3.1252953392021614,4.812853768222109,20.446568323029616,99.0,P48
7,2458325.9839352,r,1.4762379661499905,6.157098484754771,20.17913473834534,99.0,P48
8,2458328.9329051003,r,-4.0618870584037925,14.315615903856711,19.263049895396144,99.0,P48
9,2458335.9720832994,r,5.377646531194751,5.269833030192223,20.348082851135665,99.0,P48
10,2458336.976545125,r,2.597123372392314,3.30821428305464,20.85359090825994,99.0,P48
11,2458336.976545125,r,2.597123372392314,3.30821428305464,20.85359090825994,99.0,P48
12,2458336.976545125,r,2.597123372392314,3.30821428305464,20.85359090825994,99.0,P48
13,2458336.976545125,r,2.597123372392314,3.30821428305464,20.85359090825994,99.0,P48
14,2458338.9751967997,r,4.32324173250729,4.027432566607899,20.64000429532397,99.0,P48
15,2458342.9743981003,r,3.051178243783303,4.206785163157014,20.592699155301094,99.0,P48
16,2458344.0075,r,2.8828115612262475,5.771570484948173,20.249339979605644,99.0,P48
17,2458344.9546585497,r,10.34518722281579,3.56924661910768,20.771133597123658,99.0,P48
18,2458344.9546585497,r,10.34518722281579,3.56924661910768,20.771133597123658,99.0,P48
19,2458345.96998845,r,4.51411008606367,2.687786070590294,21.07908824195129,99.0,P48
20,2458345.96998845,r,4.51411008606367,2.687786070590294,21.07908824195129,99.0,P48
21,2458346.923912,r,10.199737064133654,3.7732013906703132,20.710800024578703,99.0,P48
22,2458347.9218056,r,2.876661432889364,3.426159851025744,20.815555935260704,99.0,P48
23,2458348.9260359,r,3.556102026837287,2.518220796665736,21.149840473608826,99.0,P48
24,2458348.9260359,r,3.556102026837287,2.518220796665736,21.149840473608826,99.0,P48
