,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
1,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
2,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
3,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
4,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
5,2458198.9353047838,r,1.3696470924456488,1.5368759972920172,21.68597791940921,99.0,P48
6,2458216.8769514,r,-2.427164258296873,2.5681896873084824,21.128507244884254,99.0,P48
7,2458216.8769514,r,-2.427164258296873,2.5681896873084824,21.128507244884254,99.0,P48
8,2458216.8769514,r,-2.427164258296873,2.5681896873084824,21.128507244884254,99.0,P48
9,2458216.8769514,r,-2.427164258296873,2.5681896873084824,21.128507244884254,99.0,P48
10,2458216.8769514,r,-2.427164258296873,2.5681896873084824,21.128507244884254,99.0,P48
11,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
12,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
13,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
14,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
15,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
16,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
17,2458217.9222156,r,0.16590510531951397,1.6537550033753428,21.606397061310872,99.0,P48
18,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
19,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
20,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
21,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
22,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
23,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
24,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
25,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
26,2458218.898158422,r,1.5131316739792744,1.6781451435865604,21.590501188016624,99.0,P48
27,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
28,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
29,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
30,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
31,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
32,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
33,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
34,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
35,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
36,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
37,2458219.8974779095,r,-0.8727112767012829,1.7015305848162723,21.575475589421764,99.0,P48
38,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
39,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
40,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
41,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
42,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
43,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
44,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
45,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
46,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
47,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
48,2458222.899751691,r,2.2057211404612422,1.6308022003448075,21.62157176728912,99.0,P48
49,2458224.9075308335,r,-5.485384968237909,6.7213279736658995,20.083937269822535,99.0,P48
50,2458224.9075308335,r,-5.485384968237909,6.7213279736658995,20.083937269822535,99.0,P48
51,2458224.9075308335,r,-5.485384968237909,6.7213279736658995,20.083937269822535,99.0,P48
52,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
53,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
54,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
55,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
56,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
57,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
58,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
59,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
60,2458226.863317889,r,1.877411781974939,1.5345712367761284,21.68760735479544,99.0,P48
61,2458229.8945679,r,4.296856256827695,2.4187584916043594,21.193593721520763,99.0,P48
62,2458229.8945679,r,4.296856256827695,2.4187584916043594,21.193593721520763,99.0,P48
63,2458229.8945679,r,4.296856256827695,2.4187584916043594,21.193593721520763,99.0,P48
64,2458230.9403472,r,-8.225034095531733,8.724423518627884,19.800733139609193,99.0,P48
65,2458231.84096988,r,1.865282320824692,2.7850332316560578,21.040499035054573,99.0,P48
66,2458231.84096988,r,1.865282320824692,2.7850332316560578,21.040499035054573,99.0,P48
67,2458231.84096988,r,1.865282320824692,2.7850332316560578,21.040499035054573,99.0,P48
68,2458231.84096988,r,1.865282320824692,2.7850332316560578,21.040499035054573,99.0,P48
69,2458231.84096988,r,1.865282320824692,2.7850332316560578,21.040499035054573,99.0,P48
70,2458232.880096433,r,0.9688503191833729,4.1475584442646305,20.60809370293566,99.0,P48
71,2458232.880096433,r,0.9688503191833729,4.1475584442646305,20.60809370293566,99.0,P48
72,2458232.880096433,r,0.9688503191833729,4.1475584442646305,20.60809370293566,99.0,P48
73,2458242.8292284,r,-0.7704112795093077,1.2367746151142576,21.921848582307405,99.0,P48
74,2458242.8292284,r,-0.7704112795093077,1.2367746151142576,21.921848582307405,99.0,P48
75,2458242.8292284,r,-0.7704112795093077,1.2367746151142576,21.921848582307405,99.0,P48
76,2458243.7982330336,r,3.983356749732354,2.816772778890514,21.028195451438215,99.0,P48
77,2458243.7982330336,r,3.983356749732354,2.816772778890514,21.028195451438215,99.0,P48
78,2458243.7982330336,r,3.983356749732354,2.816772778890514,21.028195451438215,99.0,P48
79,2458244.8124537,r,-6.548631131225314,4.629082647243701,20.488837652389,99.0,P48
80,2458246.8089776332,r,0.30197733233354085,3.6064608484170866,20.75987193448602,99.0,P48
81,2458246.8089776332,r,0.30197733233354085,3.6064608484170866,20.75987193448602,99.0,P48
82,2458246.8089776332,r,0.30197733233354085,3.6064608484170866,20.75987193448602,99.0,P48
83,2458247.805353,r,0.8230981021980923,2.299058640310959,21.248699867599765,99.0,P48
84,2458247.805353,r,0.8230981021980923,2.299058640310959,21.248699867599765,99.0,P48
85,2458247.805353,r,0.8230981021980923,2.299058640310959,21.248699867599765,99.0,P48
86,2458247.805353,r,0.8230981021980923,2.299058640310959,21.248699867599765,99.0,P48
87,2458248.796634825,r,0.32505680940675774,2.8569993824721043,21.012799622880195,99.0,P48
88,2458248.796634825,r,0.32505680940675774,2.8569993824721043,21.012799622880195,99.0,P48
89,2458248.796634825,r,0.32505680940675774,2.8569993824721043,21.012799622880195,99.0,P48
90,2458248.796634825,r,0.32505680940675774,2.8569993824721043,21.012799622880195,99.0,P48
91,2458249.7755092666,r,-0.8016252345709143,3.9857504967758977,20.65129971691217,99.0,P48
92,2458249.7755092666,r,-0.8016252345709143,3.9857504967758977,20.65129971691217,99.0,P48
93,2458249.7755092666,r,-0.8016252345709143,3.9857504967758977,20.65129971691217,99.0,P48
94,2458250.7570891497,r,1.0481053786452392,4.969554051241352,20.411781442766546,99.0,P48
95,2458250.7570891497,r,1.0481053786452392,4.969554051241352,20.411781442766546,99.0,P48
96,2458252.8955903,r,-0.2818603369304398,3.6804816099331785,20.737813359017636,99.0,P48
97,2458254.8656829,r,-3.232259201757956,4.710821147465141,20.46983344918815,99.0,P48
98,2458255.7958044,r,0.03709261038290558,3.6605684307104522,20.74370366423089,99.0,P48
99,2458255.7958044,r,0.03709261038290558,3.6605684307104522,20.74370366423089,99.0,P48
100,2458256.75787615,r,1.1149530855057521,3.597748514677299,20.762497982759715,99.0,P48
101,2458256.75787615,r,1.1149530855057521,3.597748514677299,20.762497982759715,99.0,P48
102,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
103,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
104,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
105,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
106,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
107,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
108,2458257.839811529,r,2.1534781736993835,1.7398831238119843,21.55127480004589,99.0,P48
109,2458258.7868518503,r,0.35508118029061675,2.702362359034736,21.07321603161045,99.0,P48
110,2458258.7868518503,r,0.35508118029061675,2.702362359034736,21.07321603161045,99.0,P48
111,2458258.7868518503,r,0.35508118029061675,2.702362359034736,21.07321603161045,99.0,P48
112,2458258.7868518503,r,0.35508118029061675,2.702362359034736,21.07321603161045,99.0,P48
113,2458262.8157986,r,-10.29012811338002,8.832177397755169,19.787405530539637,99.0,P48
114,2458263.8854899337,r,-12.434665295675092,5.660540719130113,20.270430192055855,99.0,P48
115,2458263.8854899337,r,-12.434665295675092,5.660540719130113,20.270430192055855,99.0,P48
116,2458263.8854899337,r,-12.434665295675092,5.660540719130113,20.270430192055855,99.0,P48
117,2458269.8598148,r,-9.192077105903566,8.75097072929038,19.79743441117826,99.0,P48
118,2458270.821431333,r,1.4551500813129912,3.708073953664572,20.72970402138754,99.0,P48
119,2458270.821431333,r,1.4551500813129912,3.708073953664572,20.72970402138754,99.0,P48
120,2458270.821431333,r,1.4551500813129912,3.708073953664572,20.72970402138754,99.0,P48
121,2458272.8016589335,r,2.5659390905578756,2.7725943720132014,21.04535914579762,99.0,P48
122,2458272.8016589335,r,2.5659390905578756,2.7725943720132014,21.04535914579762,99.0,P48
123,2458272.8016589335,r,2.5659390905578756,2.7725943720132014,21.04535914579762,99.0,P48
124,2458273.8449498336,r,3.3824446100665573,2.494828005603482,21.15997346275047,99.0,P48
125,2458273.8449498336,r,3.3824446100665573,2.494828005603482,21.15997346275047,99.0,P48
126,2458273.8449498336,r,3.3824446100665573,2.494828005603482,21.15997346275047,99.0,P48
127,2458274.826014667,r,4.793113560116419,2.4077353914956596,21.19855309781984,99.0,P48
128,2458274.826014667,r,4.793113560116419,2.4077353914956596,21.19855309781984,99.0,P48
129,2458274.826014667,r,4.793113560116419,2.4077353914956596,21.19855309781984,99.0,P48
130,2458275.8487345665,r,2.352905385579331,2.237665764652911,21.278086945662167,99.0,P48
131,2458275.8487345665,r,2.352905385579331,2.237665764652911,21.278086945662167,99.0,P48
132,2458275.8487345665,r,2.352905385579331,2.237665764652911,21.278086945662167,99.0,P48
133,2458276.7984838,r,12.352987031363838,1.8981204946261205,21.170635658579634,0.16679445964650808,P48
134,2458276.7984838,r,12.352987031363838,1.8981204946261205,21.170635658579634,0.16679445964650808,P48
135,2458276.7984838,r,12.352987031363838,1.8981204946261205,21.170635658579634,0.16679445964650808,P48
136,2458277.7749421,r,21.064970268152855,4.28832883832004,20.591163496070624,0.22098208042733633,P48
137,2458278.7831983333,r,27.085838713782938,2.2220077149153017,20.318209902100513,0.08904983153847074,P48
138,2458278.7831983333,r,27.085838713782938,2.2220077149153017,20.318209902100513,0.08904983153847074,P48
139,2458278.7831983333,r,27.085838713782938,2.2220077149153017,20.318209902100513,0.08904983153847074,P48
140,2458279.7715162,r,27.611413859877857,3.7693494773345315,20.29734400845282,0.14818614064498087,P48
141,2458280.8179320996,r,28.46369565663451,2.3042119757059623,20.264337404425618,0.08787411620057216,P48
142,2458280.8179320996,r,28.46369565663451,2.3042119757059623,20.264337404425618,0.08787411620057216,P48
143,2458280.8179320996,r,28.46369565663451,2.3042119757059623,20.264337404425618,0.08787411620057216,P48
144,2458281.7487770002,r,28.251304745417933,2.1828368720382763,20.272469347588252,0.08387115023357822,P48
145,2458281.7487770002,r,28.251304745417933,2.1828368720382763,20.272469347588252,0.08387115023357822,P48
146,2458281.7487770002,r,28.251304745417933,2.1828368720382763,20.272469347588252,0.08387115023357822,P48
147,2458282.7741956,r,26.303095973291384,2.9654981508116696,20.350048448302765,0.12238286496672271,P48
148,2458282.7741956,r,26.303095973291384,2.9654981508116696,20.350048448302765,0.12238286496672271,P48
149,2458283.7954745335,r,26.097465514534935,2.2414391846710684,20.35856979134062,0.0932305948868998,P48
150,2458283.7954745335,r,26.097465514534935,2.2414391846710684,20.35856979134062,0.0932305948868998,P48
151,2458283.7954745335,r,26.097465514534935,2.2414391846710684,20.35856979134062,0.0932305948868998,P48
152,2458284.759278567,r,25.503248426794844,2.440002441320575,20.383576868846287,0.10385432497574401,P48
153,2458284.759278567,r,25.503248426794844,2.440002441320575,20.383576868846287,0.10385432497574401,P48
154,2458284.759278567,r,25.503248426794844,2.440002441320575,20.383576868846287,0.10385432497574401,P48
155,2458285.81278935,r,22.284271943536034,3.17326079134057,20.530069498076635,0.15457424849813642,P48
156,2458285.81278935,r,22.284271943536034,3.17326079134057,20.530069498076635,0.15457424849813642,P48
157,2458286.801122667,r,20.27675842829351,2.1478280678087143,20.632569304458926,0.11498225299923225,P48
158,2458286.801122667,r,20.27675842829351,2.1478280678087143,20.632569304458926,0.11498225299923225,P48
159,2458286.801122667,r,20.27675842829351,2.1478280678087143,20.632569304458926,0.11498225299923225,P48
160,2458287.77548035,r,22.48165518104916,2.8863066442422953,20.520494916256986,0.13936188581728787,P48
161,2458287.77548035,r,22.48165518104916,2.8863066442422953,20.520494916256986,0.13936188581728787,P48
162,2458288.77703415,r,22.48737081979281,2.0227276763150597,20.520218918464614,0.09764017813533914,P48
163,2458288.77703415,r,22.48737081979281,2.0227276763150597,20.520218918464614,0.09764017813533914,P48
164,2458288.77703415,r,22.48737081979281,2.0227276763150597,20.520218918464614,0.09764017813533914,P48
165,2458288.77703415,r,22.48737081979281,2.0227276763150597,20.520218918464614,0.09764017813533914,P48
166,2458289.7432176005,r,25.10148784330967,4.035454085556801,20.40081696170823,0.17451098664812587,P48
167,2458289.7432176005,r,25.10148784330967,4.035454085556801,20.40081696170823,0.17451098664812587,P48
168,2458290.8405556,r,24.00583365457991,4.533242212068888,20.44927364132272,0.20498494207727566,P48
169,2458291.7565509,r,15.354064084413864,3.302249707764289,20.934507249976715,0.23346210085295316,P48
170,2458291.7565509,r,15.354064084413864,3.302249707764289,20.934507249976715,0.23346210085295316,P48
171,2458291.7565509,r,15.354064084413864,3.302249707764289,20.934507249976715,0.23346210085295316,P48
172,2458291.7565509,r,15.354064084413864,3.302249707764289,20.934507249976715,0.23346210085295316,P48
173,2458294.7653472247,r,17.608917693204052,3.8455163941420203,20.785733963527306,0.23705648005000252,P48
174,2458294.7653472247,r,17.608917693204052,3.8455163941420203,20.785733963527306,0.23705648005000252,P48
175,2458294.7653472247,r,17.608917693204052,3.8455163941420203,20.785733963527306,0.23705648005000252,P48
176,2458294.7653472247,r,17.608917693204052,3.8455163941420203,20.785733963527306,0.23705648005000252,P48
177,2458295.779371166,r,22.3979084188648,4.267727121592394,20.524546960883974,0.20683260703873074,P48
178,2458295.779371166,r,22.3979084188648,4.267727121592394,20.524546960883974,0.20683260703873074,P48
179,2458295.779371166,r,22.3979084188648,4.267727121592394,20.524546960883974,0.20683260703873074,P48
180,2458296.760081,r,16.10889768038621,4.029853276554694,20.882401064794827,0.2715521458073625,P48
181,2458296.760081,r,16.10889768038621,4.029853276554694,20.882401064794827,0.2715521458073625,P48
182,2458296.760081,r,16.10889768038621,4.029853276554694,20.882401064794827,0.2715521458073625,P48
183,2458297.787913775,r,15.441418808354017,5.525210108672867,20.296702994895035,99.0,P48
184,2458297.787913775,r,15.441418808354017,5.525210108672867,20.296702994895035,99.0,P48
185,2458297.787913775,r,15.441418808354017,5.525210108672867,20.296702994895035,99.0,P48
186,2458297.787913775,r,15.441418808354017,5.525210108672867,20.296702994895035,99.0,P48
187,2458298.791890433,r,18.14165870179905,5.358171583612204,20.75337314147731,0.32060438075787767,P48
188,2458298.791890433,r,18.14165870179905,5.358171583612204,20.75337314147731,0.32060438075787767,P48
189,2458298.791890433,r,18.14165870179905,5.358171583612204,20.75337314147731,0.32060438075787767,P48
190,2458299.8634451996,r,19.300292753078025,6.517095915421925,20.117439707220313,99.0,P48
191,2458299.8634451996,r,19.300292753078025,6.517095915421925,20.117439707220313,99.0,P48
192,2458299.8634451996,r,19.300292753078025,6.517095915421925,20.117439707220313,99.0,P48
193,2458300.8328704,r,17.22468862688464,4.248037287535247,20.80968717266153,0.2677113401296664,P48
194,2458300.8328704,r,17.22468862688464,4.248037287535247,20.80968717266153,0.2677113401296664,P48
195,2458300.8328704,r,17.22468862688464,4.248037287535247,20.80968717266153,0.2677113401296664,P48
196,2458301.8008140335,r,14.830394066492888,3.310170590685794,20.972183894638853,0.2422855495328825,P48
197,2458301.8008140335,r,14.830394066492888,3.310170590685794,20.972183894638853,0.2422855495328825,P48
198,2458301.8008140335,r,14.830394066492888,3.310170590685794,20.972183894638853,0.2422855495328825,P48
199,2458302.8008102,r,15.149365599843247,8.675214996508178,19.806874372537223,99.0,P48
200,2458303.764436733,r,13.144752944171591,2.77327659989118,21.103184552412735,0.22901851118599295,P48
201,2458303.764436733,r,13.144752944171591,2.77327659989118,21.103184552412735,0.22901851118599295,P48
202,2458303.764436733,r,13.144752944171591,2.77327659989118,21.103184552412735,0.22901851118599295,P48
203,2458304.8404282,r,16.391190782644266,3.454030277159275,20.863539359230572,0.22874176230236878,P48
204,2458304.8404282,r,16.391190782644266,3.454030277159275,20.863539359230572,0.22874176230236878,P48
205,2458305.8614005,r,10.259325052189936,5.808126610461064,20.24248480187491,99.0,P48
206,2458305.8614005,r,10.259325052189936,5.808126610461064,20.24248480187491,99.0,P48
207,2458307.7868576497,r,15.001499320875904,2.9482798469036915,20.9597289556026,0.21333586099359933,P48
