,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458198.88484085,r,-1.1546661965088407,3.076530002325438,20.932422102447028,99.0,P48
1,2458198.88484085,r,-1.1546661965088407,3.076530002325438,20.932422102447028,99.0,P48
2,2458198.88484085,r,-1.1546661965088407,3.076530002325438,20.932422102447028,99.0,P48
3,2458198.88484085,r,-1.1546661965088407,3.076530002325438,20.932422102447028,99.0,P48
4,2458199.81787615,r,-1.6998362609186597,8.390968182657325,19.843044803379467,99.0,P48
5,2458199.81787615,r,-1.6998362609186597,8.390968182657325,19.843044803379467,99.0,P48
6,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
7,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
8,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
9,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
10,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
11,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
12,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
13,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
14,2458214.7940059113,r,-7.388604374488063,7.12114955494844,20.02119972238789,99.0,P48
15,2458215.7661631997,r,-17.160523091441643,18.766721769326068,18.969103950898358,99.0,P48
16,2458215.7661631997,r,-17.160523091441643,18.766721769326068,18.969103950898358,99.0,P48
17,2458215.7661631997,r,-17.160523091441643,18.766721769326068,18.969103950898358,99.0,P48
18,2458215.7661631997,r,-17.160523091441643,18.766721769326068,18.969103950898358,99.0,P48
19,2458216.7469733497,r,-2.5954466884747585,4.520612867918314,20.514581696870444,99.0,P48
20,2458216.7469733497,r,-2.5954466884747585,4.520612867918314,20.514581696870444,99.0,P48
21,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
22,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
23,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
24,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
25,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
26,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
27,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
28,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
29,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
30,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
31,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
32,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
33,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
34,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
35,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
36,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
37,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
38,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
39,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
40,2458217.81778588,r,-0.9627888356513359,1.5142681783834555,21.702067999271357,99.0,P48
41,2458218.804956278,r,-0.9968924142308458,1.401229609794767,21.786301724292517,99.0,P48
