,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
1,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
2,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
3,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
4,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
5,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
6,2458198.9660234856,r,1.1841014960207117,0.926598737946502,22.235345728294302,99.0,P48
7,2458216.898125,r,2.301677437113765,2.0446515409326755,21.376026728772075,99.0,P48
8,2458216.898125,r,2.301677437113765,2.0446515409326755,21.376026728772075,99.0,P48
9,2458216.898125,r,2.301677437113765,2.0446515409326755,21.376026728772075,99.0,P48
10,2458216.898125,r,2.301677437113765,2.0446515409326755,21.376026728772075,99.0,P48
11,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
12,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
13,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
14,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
15,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
16,2458217.95919365,r,-0.7202354111551288,1.1807252892873847,21.972202826041666,99.0,P48
17,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
18,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
19,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
20,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
21,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
22,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
23,2458218.950868043,r,0.7864654191441603,1.1264273051530043,22.023317065565188,99.0,P48
24,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
25,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
26,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
27,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
28,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
29,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
30,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
31,2458219.9451924125,r,-1.464639710499027,1.3841138878523707,21.79964542348435,99.0,P48
32,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
33,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
34,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
35,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
36,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
37,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
38,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
39,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
40,2458222.9409631994,r,0.6336888088137007,1.1123771320757923,22.03694485869803,99.0,P48
41,2458224.93725695,r,0.9155957205222923,2.834006973388091,21.02157270280386,99.0,P48
42,2458224.93725695,r,0.9155957205222923,2.834006973388091,21.02157270280386,99.0,P48
43,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
44,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
45,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
46,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
47,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
48,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
49,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
50,2458226.9389467374,r,0.9402974021747009,1.0818501320739324,22.067157233077644,99.0,P48
51,2458227.9012847,r,-1.3420553352712703,4.096780760189893,20.621468181051206,99.0,P48
52,2458229.929574625,r,-0.20044779043191907,1.4690841746404408,21.734958288087064,99.0,P48
53,2458229.929574625,r,-0.20044779043191907,1.4690841746404408,21.734958288087064,99.0,P48
54,2458229.929574625,r,-0.20044779043191907,1.4690841746404408,21.734958288087064,99.0,P48
55,2458229.929574625,r,-0.20044779043191907,1.4690841746404408,21.734958288087064,99.0,P48
56,2458230.9461304,r,-2.204107134038111,3.027568525943648,20.94984003480605,99.0,P48
57,2458230.9461304,r,-2.204107134038111,3.027568525943648,20.94984003480605,99.0,P48
58,2458230.9461304,r,-2.204107134038111,3.027568525943648,20.94984003480605,99.0,P48
59,2458231.8326505003,r,2.3713340815760047,2.5575130874557055,21.13303032719237,99.0,P48
60,2458231.8326505003,r,2.3713340815760047,2.5575130874557055,21.13303032719237,99.0,P48
61,2458232.8986516,r,0.24421752035340216,2.896637632136838,20.997839567690683,99.0,P48
