  0.55955725    0.55961975 3.757e-09 2.671e-10 WT  
  0.55961968    0.55969052 3.366e-09 2.397e-10 WT  
  0.55969060    0.55976560 3.189e-09 2.254e-10 WT  
  0.55976553    0.55984887 2.849e-09 2.025e-10 WT  
  0.55984893    0.55993227 2.845e-09 2.028e-10 WT  
  0.55993222    0.56002597 2.542e-09 1.826e-10 WT  
  0.56002593    0.56014467 1.986e-09 1.416e-10 WT  
  0.56014473    0.56027807 1.744e-09 1.263e-10 WT  
  0.56027805    0.56046555 1.303e-09 9.409e-11 WT  
  0.56046557    0.56063223 1.343e-09 9.474e-11 WT  
  0.56063222    0.56081138 1.216e-09 8.668e-11 WT  
  0.56081141    0.56100099 1.129e-09 8.085e-11 WT  
  0.56100094    0.56119886 1.058e-09 7.441e-11 WT  
  0.56119888    0.56136972 1.209e-09 8.522e-11 WT  
  0.56136976    0.56149684 1.608e-09 1.145e-10 WT  
  0.56149678    0.56159262 2.095e-09 1.494e-10 WT  
  0.56159262    0.56169678 1.971e-09 1.389e-10 WT  
  0.56169677    0.56178843 2.229e-09 1.588e-10 WT  
  0.56178847    0.56188013 2.202e-09 1.553e-10 WT  
  0.56188012    0.56197387 2.309e-09 1.580e-10 WT  
  0.80522761    0.80916279 5.133e-11 3.622e-12 PC  
  0.80916279    0.81254821 5.991e-11 4.210e-12 PC  
  0.81254820    0.81657020 5.038e-11 3.543e-12 PC  
  0.81657020    0.81960840 6.666e-11 4.691e-12 PC  
  0.81960841    0.82444059 5.811e-11 3.473e-12 PC  
  0.87208810    0.87842490 3.198e-11 2.249e-12 PC  
  0.87842489    0.88707651 2.330e-11 1.647e-12 PC  
  0.88707650    0.89127210 4.834e-11 3.397e-12 PC  
  0.89127215    0.89390525 8.274e-11 5.637e-12 PC  
  0.93894979    0.94126461 8.756e-11 6.148e-12 PC  
  0.94126455    0.94381085 7.985e-11 5.615e-12 PC  
  0.94381086    0.94609674 8.834e-11 6.226e-12 PC  
  0.94609676    0.94846944 8.526e-11 5.998e-12 PC  
  0.94846947    0.95156553 6.574e-11 4.631e-12 PC  
  0.95156548    0.95414072 7.909e-11 5.559e-12 PC  
  0.95414078    0.95778662 5.664e-11 3.958e-12 PC  
  0.95778658    0.96473102 5.484e-11 2.832e-12 PC  
  1.00664342    1.01960638 2.977e-11 1.544e-12 PC  
  1.07272381    1.07558839 7.506e-11 5.287e-12 PC  
  1.07558839    1.07790321 9.325e-11 6.551e-12 PC  
  1.07790318    1.08065202 8.000e-11 5.570e-12 PC  
  1.08065200    1.08377700 6.926e-11 4.866e-12 PC  
  1.08377698    1.08742282 5.949e-11 4.177e-12 PC  
  1.08742285    1.09005595 8.246e-11 5.793e-12 PC  
  1.09005594    1.09509066 6.090e-11 3.612e-12 PC  
  1.22840328    1.22853452 1.782e-09 1.255e-10 WT  
  1.22853453    1.22864287 2.121e-09 1.508e-10 WT  
  1.22864289    1.22875331 2.118e-09 1.492e-10 WT  
  1.22875322    1.22885738 2.217e-09 1.559e-10 WT  
  1.22885744    1.22895536 2.361e-09 1.673e-10 WT  
  1.22895539    1.22904081 2.685e-09 1.914e-10 WT  
  1.22904072    1.22913447 2.497e-09 1.751e-10 WT  
  1.22913448    1.22923032 2.424e-09 1.710e-10 WT  
  1.22923036    1.22933244 2.300e-09 1.618e-10 WT  
  1.22933241    1.22942199 2.679e-09 1.867e-10 WT  
  1.22942200    1.22952200 2.385e-09 1.685e-10 WT  
  1.22952201    1.22963659 2.070e-09 1.482e-10 WT  
  1.22963656    1.22973864 2.345e-09 1.662e-10 WT  
  1.22973865    1.22985115 2.153e-09 1.533e-10 WT  
  1.22985113    1.22995947 2.211e-09 1.599e-10 WT  
  1.22995948    1.23008032 2.032e-09 1.421e-10 WT  
  1.23008033    1.23017408 2.584e-09 1.864e-10 WT  
  1.23017409    1.23028451 2.200e-09 1.593e-10 WT  
  1.23028449    1.23039491 2.165e-09 1.527e-10 WT  
  1.23039488    1.23049072 2.557e-09 1.777e-10 WT  
  1.23049072    1.23059488 2.280e-09 1.633e-10 WT  
  1.23059488    1.23069072 2.493e-09 1.761e-10 WT  
  1.23069075    1.23077825 2.687e-09 1.910e-10 WT  
  1.23077828    1.23087412 2.542e-09 1.757e-10 WT  
  1.23087408    1.23095533 2.912e-09 2.087e-10 WT  
  1.23095531    1.23104489 2.615e-09 1.880e-10 WT  
  1.23104492    1.23113867 2.453e-09 1.749e-10 WT  
  1.23113864    1.23123656 2.338e-09 1.667e-10 WT  
  1.23123664    1.23130956 3.161e-09 2.223e-10 WT  
  1.23130949    1.23139491 2.738e-09 1.929e-10 WT  
  1.23139493    1.23148868 2.516e-09 1.754e-10 WT  
  1.23148864    1.23158656 2.404e-09 1.681e-10 WT  
  1.23158662    1.23169078 2.223e-09 1.596e-10 WT  
  1.23169079    1.23177621 2.718e-09 1.937e-10 WT  
  1.23177615    1.23186365 2.707e-09 1.898e-10 WT  
  1.23186368    1.23199492 2.501e-09 1.519e-10 WT  
  1.23247482    1.23255398 3.036e-09 2.161e-10 WT  
  1.23255402    1.23263318 3.078e-09 2.162e-10 WT  
  1.23263311    1.23272269 2.761e-09 1.943e-10 WT  
  1.23272274    1.23279566 3.366e-09 2.382e-10 WT  
  1.23279563    1.23288938 2.641e-09 1.864e-10 WT  
  1.23288936    1.23296644 3.170e-09 2.256e-10 WT  
  1.23296645    1.23305395 2.880e-09 2.021e-10 WT  
  1.23305398    1.23313523 3.078e-09 2.172e-10 WT  
  1.23313526    1.23321234 3.260e-09 2.301e-10 WT  
  1.23321228    1.23329353 3.057e-09 2.193e-10 WT  
  1.23329353    1.23337687 3.129e-09 2.195e-10 WT  
  1.23337689    1.23346231 2.956e-09 2.146e-10 WT  
  1.23346228    1.23355812 2.692e-09 1.923e-10 WT  
  1.23355816    1.23363524 3.288e-09 2.340e-10 WT  
  1.23363524    1.23370816 3.491e-09 2.485e-10 WT  
  1.23370813    1.23379147 3.102e-09 2.178e-10 WT  
  1.23379152    1.23387068 3.264e-09 2.316e-10 WT  
  1.23387063    1.23395397 3.097e-09 2.187e-10 WT  
  1.23395397    1.23403522 3.244e-09 2.272e-10 WT  
  1.23403522    1.23411438 3.365e-09 2.368e-10 WT  
  1.23411440    1.23418940 3.509e-09 2.491e-10 WT  
  1.23418942    1.23426858 3.381e-09 2.459e-10 WT  
  1.23426852    1.23434768 3.334e-09 2.355e-10 WT  
  1.23434776    1.23442484 3.481e-09 2.482e-10 WT  
  1.23442484    1.23449776 3.653e-09 2.600e-10 WT  
  1.23449771    1.23456229 4.183e-09 2.961e-10 WT  
  1.23456235    1.23462485 4.318e-09 3.033e-10 WT  
  1.23462477    1.23470602 3.358e-09 2.382e-10 WT  
  1.23470608    1.23478733 3.373e-09 2.386e-10 WT  
  1.23478730    1.23486230 3.650e-09 2.562e-10 WT  
  1.23486228    1.23494353 3.295e-09 2.357e-10 WT  
  1.23494356    1.23502064 3.469e-09 2.462e-10 WT  
  1.23502062    1.23509978 3.374e-09 2.395e-10 WT  
  1.23509976    1.23517684 3.540e-09 2.504e-10 WT  
  1.23517691    1.23526649 3.319e-09 2.261e-10 WT  
  1.27400044    1.27407336 2.087e-09 1.486e-10 WT  
  1.27407334    1.27414626 2.096e-09 1.488e-10 WT  
  1.27414632    1.27422548 1.927e-09 1.368e-10 WT  
  1.27422547    1.27429213 2.338e-09 1.653e-10 WT  
  1.27429217    1.27435883 2.297e-09 1.638e-10 WT  
  1.27435883    1.27441717 2.590e-09 1.829e-10 WT  
  1.27441715    1.27447965 2.429e-09 1.724e-10 WT  
  1.27447963    1.27453797 2.640e-09 1.879e-10 WT  
  1.27453797    1.27459422 2.800e-09 1.977e-10 WT  
  1.27459418    1.27465043 2.974e-09 2.060e-10 WT  
  1.27465049    1.27471091 2.741e-09 1.946e-10 WT  
  1.27471092    1.27476508 3.176e-09 2.235e-10 WT  
  1.27476501    1.27482959 2.795e-09 1.926e-10 WT  
  1.27482967    1.27489633 2.686e-09 1.910e-10 WT  
  1.27489635    1.27495885 2.897e-09 2.056e-10 WT  
  1.27495877    1.27502543 2.777e-09 1.971e-10 WT  
  1.27502551    1.27509009 2.913e-09 2.074e-10 WT  
  1.27509005    1.27515255 3.107e-09 2.182e-10 WT  
  1.27515258    1.27522342 2.817e-09 1.988e-10 WT  
  1.27522338    1.27529422 2.879e-09 2.017e-10 WT  
  1.27529426    1.27537134 2.667e-09 1.942e-10 WT  
  1.27537133    1.27544008 3.187e-09 2.202e-10 WT  
  1.27544002    1.27550878 3.114e-09 2.217e-10 WT  
  1.27550884    1.27558176 3.036e-09 2.121e-10 WT  
  1.27558174    1.27565466 2.947e-09 2.117e-10 WT  
  1.27565465    1.27571715 3.404e-09 2.378e-10 WT  
  1.27571711    1.27578169 3.181e-09 2.241e-10 WT  
  1.27578169    1.27584211 3.413e-09 2.377e-10 WT  
  1.27584218    1.27591302 2.777e-09 1.977e-10 WT  
  1.27591297    1.27597963 2.938e-09 2.073e-10 WT  
  1.27597961    1.27604419 2.937e-09 2.068e-10 WT  
