 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 859 7 2 ZTF_r 465170052615 0 2.3527 271.808 8.13775 26.1004 5.2762e-06 0.0230774 0.0958846 8.80436e-06 704 30. 0.044762 0.056121 20.0052 26.1004 1 2458219.6700579 859120226 36.0942439102665 36.842956305853 1.08977860866531 0.975487366462855 101.810161433411 63.872537015811 1.60469371528067 1.04882273895214 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 10 859 7 2 ZTF_r 465189752615 0 2.5054 296.364 7.29062 26.1911 6.9431e-06 0.0264342 0.0986707 1.16059e-05 704 30. 0.045046 0.056648 20.1347 26.1911 1 2458219.6897569 859120226 10.4479354445829 34.5203469097733 0.336674427387294 1.0900572102664 -150.239438664176 57.1003722418143 -2.64886731888643 1.0571976686841 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 11 859 7 2 ZTF_r 469167182615 0 2.193 296.218 6.65621 26.2075 4.9976e-06 0.0223657 0.0913693 8.40791e-06 699 30. 0.042382 0.054864 20.3179 26.2075 1 2458223.6671875 859120226 36.7451393519548 26.9014785348602 1.51942248812654 1.12851509421347 13.8032777605729 50.0742516857096 0.277512756809234 1.03331064640595 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 12 859 7 2 ZTF_r 469191892615 0 1.5999 298.514 6.59871 26.1959 4.5162e-06 0.0212173 0.0933508 7.51653e-06 701 30. 0.043261 0.039738 20.4553 26.1959 1 2458223.6918981 859120226 -57.9392445479497 23.6608647388641 -2.72393673443117 0.961334361039204 -34.9389279747902 49.5120629182768 -0.710417655652239 1.02659855552702 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 13 859 7 2 ZTF_r 472257832615 0 2.1812 297.339 7.50847 26.1911 6.3217e-06 0.0251678 0.0908356 1.05343e-05 702 30. 0.053777 0.054619 20.2379 26.1911 1 2458226.7578356 859120226 -34.6809233362227 30.1313657219155 -1.28034389745936 1.08822624107013 59.2652122577365 55.2381805770319 1.0801291108585 1.03856654990599 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 14 859 7 2 ZTF_g 475152182615 0 3.8333 116.088 6.93103 26.2384 2.1302e-05 0.0411565 -0.148224 4.47922e-05 577 30. 0.067858 0.075454 19.7394 26.2384 1 2458229.6521875 859120126 -54.1025418584687 47.311855790508 -1.2720450355785 0.969102517811673 -30.1724956744634 64.5781195944706 -0.470371533881015 1.05885090599405 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 15 859 7 2 ZTF_r 475180962615 0 2.6606 305.006 7.79842 26.2268 7.117e-06 0.0266714 0.0730573 1.19089e-05 704 30. 0.056364 0.064313 19.9422 26.2268 1 2458229.6809606 859120226 -82.9779062104179 37.5023329075845 -2.46126847106924 1.00236777316981 -69.8490026049856 64.2908842353934 -1.09376998765206 1.03310853582108 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 16 859 7 2 ZTF_r 478198992615 0 1.711 142.405 17.8992 25.3544 2.63635e-05 0.0473296 0.100098 4.4929e-05 597 30. 0.046617 0.043408 18.5167 25.3544 1 2458232.6989931 859120226 -106.690758619325 62.1722083082429 -1.90890937482673 0.996745777534 -242.123980828476 126.185385624312 -1.93171894323532 1.03402898242256 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 17 859 7 2 ZTF_g 481162152615 0 2.8283 120.41 11.959 26.2452 2.11084e-05 0.0395638 -0.0931988 4.59907e-05 534 30. 0.048221 0.056096 19.4624 26.2452 1 2458235.6621528 859120126 -21.5470222066559 69.2008540376987 -0.346362292940239 0.9936203924519 101.826995629396 109.067012413452 0.939906613696909 1.05850065706097 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 18 859 7 2 ZTF_g 481212292615 0 2.2269 119.707 12.1529 26.2242 1.25875e-05 0.0320211 -0.0681718 2.64102e-05 588 30. 0.04252 0.040964 19.6289 26.2242 1 2458235.7122917 859120126 -15.468183458863 53.6608915305946 -0.320653682297809 1.09281758866369 6.57077815238666 94.5109392517567 0.0699922440054383 1.04567716940423 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 19 859 7 2 ZTF_g 484159782615 0 2.7475 116.326 15.7109 26.2256 2.20146e-05 0.0370606 -0.107829 5.11863e-05 464 30. 0.055816 0.061881 19.1575 26.2256 1 2458238.6597801 859120126 0.832792502984283 79.4926184893008 0.0116537260605622 1.03014120633042 17.3292870372117 127.273436828255 0.137074956229776 1.05019549260216 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 20 859 7 2 ZTF_g 490202672615 0 2.2649 105.756 5.75827 26.1176 1.13257e-05 0.0333216 -0.126624 1.93016e-05 689 30. 0.049497 0.045201 20.2934 26.1176 1 2458244.7026736 859120126 -9.7547765340031 27.2882505095456 -0.397645830162745 0.979183416979393 -23.1213005931321 49.9593793920759 -0.465918995915325 1.02865529543088 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 21 859 7 2 ZTF_g 493180782615 0 1.8883 117.277 5.22863 26.2194 7.3234e-06 0.0271359 -0.101608 1.22336e-05 704 30. 0.043683 0.037404 20.6835 26.2194 1 2458247.680787 859120126 20.5036085490077 21.3525148723424 1.06815940771478 1.11514644151134 29.6818059523955 41.1253583861088 0.726600710507564 1.0315171677739 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 22 859 7 2 ZTF_r 493252682615 0 2.174 298.966 6.7095 26.1874 5.2171e-06 0.0228646 0.106639 8.74927e-06 703 30. 0.061104 0.052575 20.3707 26.1874 1 2458247.7526852 859120226 47.2935501552288 27.3401079064286 1.92422783617445 1.11894510347828 -37.6331560715714 50.5247725175146 -0.749862209271702 1.04698833844877 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 23 859 7 2 ZTF_g 496198322615 0 4.0265 118.963 4.39776 26.2055 1.47462e-05 0.036089 -0.0468919 2.88781e-05 626 30. 0.074935 0.073307 20.1839 26.2055 1 2458250.6983218 859120126 0.212698792661042 35.3004500891916 0.00670254260141478 1.08534524808974 -19.3313184098263 44.3476015484703 -0.438840326692109 1.1999313773821 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 24 859 7 2 ZTF_r 496235962615 0 3.5685 304.773 5.7662 26.2107 7.9043e-06 0.0281117 0.117443 1.32489e-05 700 30. 0.071478 0.069304 20.0486 26.2107 1 2458250.7359606 859120226 52.973894239867 41.4941649086993 1.42013513620907 0.992886453455455 62.0992391929652 56.109475727784 1.11420540525291 1.14179162735823 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 25 859 7 2 ZTF_g 501182252615 0 2.9402 115.043 5.77453 26.1934 1.36896e-05 0.0362231 -0.100417 2.47787e-05 671 30. 0.052773 0.049683 20.1881 26.1934 1 2458255.6822569 859120126 -42.9005381737074 32.4178380117639 -1.47208705467066 1.03446621663476 -21.0107672239317 48.8516402970653 -0.432990086339192 1.07095288752987 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 26 859 7 2 ZTF_r 504198072615 0 1.6711 277.72 7.78195 26.0992 5.2361e-06 0.0229223 0.0991881 8.85107e-06 707 30. 0.049283 0.05129 20.1891 26.0992 1 2458258.6980787 859120226 28.4998944622668 28.5337434823988 1.11106457347578 1.11426650220564 14.7862028901378 56.7029078918647 0.262522494361553 1.03223675379235 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 27 859 7 2 ZTF_g 520217982615 0 2.0242 110.565 5.42378 26.1317 8.7157e-06 0.0296769 -0.0849115 1.46624e-05 708 30. 0.047519 0.042395 20.6473 26.1317 1 2458274.7179861 859120126 44.424775821391 21.4235571404587 2.30668591535499 0.97030825337227 44.7370496932136 39.6034213432164 1.13723397548212 1.03988025502913 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 28 859 7 2 ZTF_g 523199952615 0 2.4987 99.7393 6.0489 26.0434 1.21403e-05 0.0343609 -0.10168 2.16137e-05 676 30. 0.063197 0.058014 20.1406 26.0434 1 2458277.6999537 859120126 -64.7415752757762 28.6407929297388 -2.51450802526326 0.979426386504939 -67.6305097424113 48.9312140140093 -1.39146363908216 1.03691561532102 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
