# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2021-11-17 at 14:10:02
#
# Requested input R.A. = 185.7288550 degrees
# Requested input Dec. = 15.8236260 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459900.00000 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 576 3 2 ZTF_g 448311091015 0 2.4605 92.3369 6.82648 26.2785 2.96777e-05 0.0352962 -0.0269865 4.8996e-05 235 30. 0.069707 0.05757 20.2785 26.2785 1 2458202.8110995 576120110 -14.1462329268425 60.8771240366478 -0.258488650119042 1.25540741323238 -39.0760782894325 95.7319400814234 -0.410931376628228 1.08882985569177 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 1 576 3 2 ZTF_g 451261531015 0 3.1295 90.2931 13.5347 26.2851 0.000221237 0.0827529 -0.0309455 0.000467468 165 30. 0.075684 0.062305 19.275 26.2851 1 2458205.7615394 576120110 28.2166204124538 103.046731700561 0.30459696726252 1.05520368781112 -82.5541444264535 146.644781541675 -0.566744690572517 1.09975221336214 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 2 576 3 2 ZTF_g 451317621015 0 2.1318 91.6732 13.0372 26.2965 4.54801e-05 0.0411996 -0.0146515 8.75498e-05 212 30. 0.064516 0.047905 19.6578 26.2965 1 2458205.8176273 576120110 63.5293903920381 85.7119737111605 0.824494937317162 1.06491682009453 -191.667882263258 150.255550395779 -1.28420398427634 1.04981397117663 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 3 576 3 2 ZTF_g 456300551015 0 2.541 85.7801 16.0428 26.2117 7.40464e-05 0.0458207 -0.00935803 0.000157132 157 30. 0.072606 0.058745 19.2306 26.2117 1 2458210.8005556 576120110 -157.162440248042 101.726701096584 -1.71857545007458 1.01142759183544 -440.663834463912 160.73776158622 -2.75997205861683 1.07917720633449 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 4 576 3 2 ZTF_g 456322581015 0 2.6279 57.6953 24.0687 25.7244 0.000208831 0.0427151 0.0152577 0.000620047 68 30. 0.073701 0.066886 18.2822 25.7244 1 2458210.822581 576120110 98.0648364136245 142.76808065302 0.764076756199252 0.987012070838404 246.796608103324 220.117881423797 1.12875335638888 1.09267618732627 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 5 576 3 2 ZTF_r 460243391015 0 3.4163 280.811 18.6087 25.3419 5.67493e-05 0.0457246 0.125763 8.64446e-05 223 30. 0.094471 0.064968 18.9347 26.275 1 2458214.7433912 576120210 -467.54892007356 155.493665821948 -3.34479231705602 1.31383501930191 -1178.38915931911 226.055148827808 -5.2479480527528 1.09238150410579 2.15147805968592 15.8320001602173 0.115000002086163 7.5310001373291 0.609000027179718 2458155.908322 2458186.892049 0
 6 576 3 2 ZTF_g 460269231015 0 3.9771 14.7352 5.88948 24.3304 0.000562839 0.0596697 -0.0344305 0.00167559 56 30. 0.108803 0.075957 18.1629 24.3304 1 2458214.7692361 576120110 -45.3379220254568 48.5713975994823 -1.03833098058254 1.07239259252479 -93.3746255214148 66.0357488811075 -1.42352453919843 1.15574601211567 0.589246800929656 16.0990001678467 0.0890000015497208 6.72700023651123 0.712999999523163 2458166.905324 2458278.691134 0
 7 576 3 2 ZTF_i 460364821015 0 2.748 56.8411 10.4235 24.0601 0.000109148 0.0660612 0.200965 0.00031817 111 30. 0.10905 0.083028 17.427 24.0601 2 2458214.8648264 576120310 -164.210100004822 62.488563774736 -2.92317034122061 1.00931245688739 -261.649745838304 96.2624775203143 -2.73639302369847 1.08744654774378 2.3746632153663 15.2839995956421 0.123000003397465 9.23099994659424 0.686999976634979 2458173.898692 2458283.679363 0
 8 576 3 2 ZTF_r 463262531015 0 1.8414 281.106 10.484 25.8087 2.11643e-05 0.0290535 0.114125 3.24553e-05 235 30. 0.061382 0.055113 20.0359 26.275 1 2458217.7625347 576120210 -370.962317733177 82.0051705348415 -5.03203161866132 2.22782228056435 -1558.32226327081 161.303679847248 -9.72586400296332 1.02796839623272 2.15147805968592 15.8320001602173 0.115000002086163 7.5310001373291 0.609000027179718 2458155.908322 2458186.892049 0
